,Province/State,Country/Region,date,Lat,Long,confirmed,deaths,recoveries
6818,Victoria,Australia,2/18/20,-37.8136,144.9631,4,0,4
6819,Western Australia,Australia,2/18/20,-31.9505,115.8605,0,0,0
6820,,Austria,2/18/20,47.5162,14.5501,0,0,0
6821,,Azerbaijan,2/18/20,40.1431,47.5769,0,0,0
6822,,Bahamas,2/18/20,25.0343,-77.3963,0,0,0
6823,,Bahrain,2/18/20,26.0275,50.55,0,0,0
6824,,Bangladesh,2/18/20,23.685,90.3563,0,0,0
6825,,Barbados,2/18/20,13.1939,-59.5432,0,0,0
6826,,Belarus,2/18/20,53.7098,27.9534,0,0,0
6827,,Belgium,2/18/20,50.8333,4.0,1,0,1
6828,,Benin,2/18/20,9.3077,2.3158,0,0,0
6829,,Bhutan,2/18/20,27.5142,90.4336,0,0,0
6830,,Bolivia,2/18/20,-16.2902,-63.5887,0,0,0
6831,,Bosnia and Herzegovina,2/18/20,43.9159,17.6791,0,0,0
6832,,Brazil,2/18/20,-14.235,-51.9253,0,0,0
6833,,Brunei,2/18/20,4.5353,114.7277,0,0,0
6834,,Bulgaria,2/18/20,42.7339,25.4858,0,0,0
6835,,Burkina Faso,2/18/20,12.2383,-1.5616,0,0,0
6836,,Cabo Verde,2/18/20,16.5388,-23.0418,0,0,0
6837,,Cambodia,2/18/20,11.55,104.9167,1,0,1
6838,,Cameroon,2/18/20,3.848,11.5021,0,0,0
6839,,Central African Republic,2/18/20,6.6111,20.9394,0,0,0
6840,,Chad,2/18/20,15.4542,18.7322,0,0,0
6841,,Chile,2/18/20,-35.6751,-71.543,0,0,0
6842,Anhui,China,2/18/20,31.8257,117.2264,982,6,361
6843,Beijing,China,2/18/20,40.1824,116.4142,387,4,122
6844,Chongqing,China,2/18/20,30.0572,107.874,555,5,254
6845,Fujian,China,2/18/20,26.0789,117.9874,292,0,93
6846,Gansu,China,2/18/20,37.8099,101.0583,91,2,62
6847,Guangdong,China,2/18/20,23.3417,113.4244,1328,4,565
6848,Guangxi,China,2/18/20,23.8298,108.7881,242,2,69
6849,Guizhou,China,2/18/20,26.8154,106.8748,146,2,66
6850,Hainan,China,2/18/20,19.1959,109.7453,163,4,79
6851,Hebei,China,2/18/20,39.549,116.1306,306,4,136
6852,Heilongjiang,China,2/18/20,47.862,127.7615,464,11,111
6853,Henan,China,2/18/20,33.882,113.614,1257,19,522
6854,Hong Kong,China,2/18/20,22.3,114.2,62,1,2
6855,Hubei,China,2/18/20,30.9756,112.2707,61682,1921,9128
6856,Hunan,China,2/18/20,27.6104,111.7088,1007,4,527
6857,Inner Mongolia,China,2/18/20,44.0935,113.9448,73,0,8
6858,Jiangsu,China,2/18/20,32.9711,119.455,629,0,280
6859,Jiangxi,China,2/18/20,27.614,115.7221,933,1,310
6860,Jilin,China,2/18/20,43.6661,126.1923,89,1,36
6861,Liaoning,China,2/18/20,41.2956,122.6085,121,1,53
6862,Macau,China,2/18/20,22.1667,113.55,10,0,5
6863,Ningxia,China,2/18/20,37.2692,106.1655,70,0,42
6864,Qinghai,China,2/18/20,35.7452,95.9956,18,0,15
6865,Shaanxi,China,2/18/20,35.1917,108.8701,240,0,89
6866,Shandong,China,2/18/20,36.3427,118.1498,543,3,211
6867,Shanghai,China,2/18/20,31.202,121.4491,333,1,177
6868,Shanxi,China,2/18/20,37.5777,112.2922,131,0,61
6869,Sichuan,China,2/18/20,30.6171,102.7103,508,3,169
6870,Tianjin,China,2/18/20,39.3054,117.323,128,3,48
6871,Tibet,China,2/18/20,31.6927,88.0924,1,0,1
6872,Xinjiang,China,2/18/20,41.1129,85.2401,76,1,12
6873,Yunnan,China,2/18/20,24.974,101.487,172,0,57
6874,Zhejiang,China,2/18/20,29.1832,120.0934,1172,0,535
6875,,Colombia,2/18/20,4.5709,-74.2973,0,0,0
6876,,Congo (Brazzaville),2/18/20,-4.0383,21.7587,0,0,0
6877,,Congo (Kinshasa),2/18/20,-4.0383,21.7587,0,0,0
6878,,Costa Rica,2/18/20,9.7489,-83.7534,0,0,0
6879,,Cote d'Ivoire,2/18/20,7.54,-5.5471,0,0,0
6880,,Croatia,2/18/20,45.1,15.2,0,0,0
6881,,Diamond Princess,2/18/20,0.0,0.0,542,0,0
6882,,Cuba,2/18/20,22.0,-80.0,0,0,0
6883,,Cyprus,2/18/20,35.1264,33.4299,0,0,0
6884,,Czechia,2/18/20,49.8175,15.473,0,0,0
6885,Faroe Islands,Denmark,2/18/20,61.8926,-6.9118,0,0,0
6886,Greenland,Denmark,2/18/20,71.7069,-42.6043,0,0,0
6887,,Denmark,2/18/20,56.2639,9.5018,0,0,0
6888,,Djibouti,2/18/20,11.8251,42.5903,0,0,0
6889,,Dominican Republic,2/18/20,18.7357,-70.1627,0,0,0
6890,,Ecuador,2/18/20,-1.8312,-78.1834,0,0,0
6891,,Egypt,2/18/20,26.0,30.0,1,0,0
6892,,El Salvador,2/18/20,13.7942,-88.8965,0,0,0
6893,,Equatorial Guinea,2/18/20,1.5,10.0,0,0,0
6894,,Eritrea,2/18/20,15.1794,39.7823,0,0,0
6895,,Estonia,2/18/20,58.5953,25.0136,0,0,0
6896,,Eswatini,2/18/20,-26.5225,31.4659,0,0,0
6897,,Ethiopia,2/18/20,9.145,40.4897,0,0,0
6898,,Fiji,2/18/20,-17.7134,178.065,0,0,0
6899,,Finland,2/18/20,64.0,26.0,1,0,1
6900,French Guiana,France,2/18/20,3.9339,-53.1258,0,0,0
6901,French Polynesia,France,2/18/20,-17.6797,149.4068,0,0,0
6902,Guadeloupe,France,2/18/20,16.25,-61.5833,0,0,0
6903,Mayotte,France,2/18/20,-12.8275,45.1662,0,0,0
6904,New Caledonia,France,2/18/20,-20.9043,165.618,0,0,0
6905,Reunion,France,2/18/20,-21.1351,55.2471,0,0,0
6906,Saint Barthelemy,France,2/18/20,17.9,-62.8333,0,0,0
6907,St Martin,France,2/18/20,18.0708,-63.0501,0,0,0
6908,Martinique,France,2/18/20,14.6415,-61.0242,0,0,0
6909,,France,2/18/20,46.2276,2.2137,12,1,4
6910,,Gabon,2/18/20,-0.8037,11.6094,0,0,0
6911,,Gambia,2/18/20,13.4432,-15.3101,0,0,0
6912,,Georgia,2/18/20,42.3154,43.3569,0,0,0
6913,,Germany,2/18/20,51.0,9.0,16,0,12
6914,,Ghana,2/18/20,7.9465,-1.0232,0,0,0
6915,,Greece,2/18/20,39.0742,21.8243,0,0,0
6916,,Guatemala,2/18/20,15.7835,-90.2308,0,0,0
6917,,Guinea,2/18/20,9.9456,-9.6966,0,0,0
6918,,Guyana,2/18/20,5.0,-58.75,0,0,0
6919,,Haiti,2/18/20,18.9712,-72.2852,0,0,0
6920,,Holy See,2/18/20,41.9029,12.4534,0,0,0
6921,,Honduras,2/18/20,15.2,-86.2419,0,0,0
6922,,Hungary,2/18/20,47.1625,19.5033,0,0,0
6923,,Iceland,2/18/20,64.9631,-19.0208,0,0,0
6924,,India,2/18/20,21.0,78.0,3,0,3
6925,,Indonesia,2/18/20,-0.7893,113.9213,0,0,0
6926,,Iran,2/18/20,32.0,53.0,0,0,0
6927,,Iraq,2/18/20,33.0,44.0,0,0,0
6928,,Ireland,2/18/20,53.1424,-7.6921,0,0,0
6929,,Israel,2/18/20,31.0,35.0,0,0,0
6930,,Italy,2/18/20,43.0,12.0,3,0,0
6931,,Jamaica,2/18/20,18.1096,-77.2975,0,0,0
6932,,Japan,2/18/20,36.0,138.0,74,1,13
6933,,Jordan,2/18/20,31.24,36.51,0,0,0
6934,,Kazakhstan,2/18/20,48.0196,66.9237,0,0,0
6935,,Kenya,2/18/20,-0.0236,37.9062,0,0,0
6936,,"Korea, South",2/18/20,36.0,128.0,31,0,12
6937,,Kuwait,2/18/20,29.5,47.75,0,0,0
6938,,Kyrgyzstan,2/18/20,41.2044,74.7661,0,0,0
6939,,Latvia,2/18/20,56.8796,24.6032,0,0,0
6940,,Lebanon,2/18/20,33.8547,35.8623,0,0,0
6941,,Liberia,2/18/20,6.4281,-9.4295,0,0,0
6942,,Liechtenstein,2/18/20,47.14,9.55,0,0,0
6943,,Lithuania,2/18/20,55.1694,23.8813,0,0,0
6944,,Luxembourg,2/18/20,49.8153,6.1296,0,0,0
6945,,Madagascar,2/18/20,-18.7669,46.8691,0,0,0
6946,,Malaysia,2/18/20,2.5,112.5,22,0,13
6947,,Maldives,2/18/20,3.2028,73.2207,0,0,0
6948,,Malta,2/18/20,35.9375,14.3754,0,0,0
6949,,Mauritania,2/18/20,21.0079,10.9408,0,0,0
6950,,Mauritius,2/18/20,-20.2,57.5,0,0,0
6951,,Mexico,2/18/20,23.6345,-102.5528,0,0,0
6952,,Moldova,2/18/20,47.4116,28.3699,0,0,0
6953,,Monaco,2/18/20,43.7333,7.4167,0,0,0
6954,,Mongolia,2/18/20,46.8625,103.8467,0,0,0
6955,,Montenegro,2/18/20,42.5,19.3,0,0,0
6956,,Morocco,2/18/20,31.7917,-7.0926,0,0,0
6957,,Namibia,2/18/20,-22.9576,18.4904,0,0,0
6958,,Nepal,2/18/20,28.1667,84.25,1,0,1
6959,Aruba,Netherlands,2/18/20,12.5186,-70.0358,0,0,0
6960,Curacao,Netherlands,2/18/20,12.1696,-68.99,0,0,0
6961,Sint Maarten,Netherlands,2/18/20,18.0425,-63.0548,0,0,0
6962,,Netherlands,2/18/20,52.1326,5.2913,0,0,0
6963,,New Zealand,2/18/20,-40.9006,174.886,0,0,0
6964,,Nicaragua,2/18/20,12.8654,-85.2072,0,0,0
6965,,Niger,2/18/20,17.6078,8.0817,0,0,0
6966,,Nigeria,2/18/20,9.082,8.6753,0,0,0
6967,,North Macedonia,2/18/20,41.6086,21.7453,0,0,0
6968,,Norway,2/18/20,60.472,8.4689,0,0,0
6969,,Oman,2/18/20,21.0,57.0,0,0,0
6970,,Pakistan,2/18/20,30.3753,69.3451,0,0,0
6971,,Panama,2/18/20,8.538,-80.7821,0,0,0
6972,,Papua New Guinea,2/18/20,-6.315,143.9555,0,0,0
6973,,Paraguay,2/18/20,-23.4425,-58.4438,0,0,0
6974,,Peru,2/18/20,-9.19,-75.0152,0,0,0
6975,,Philippines,2/18/20,13.0,122.0,3,1,1
6976,,Poland,2/18/20,51.9194,19.1451,0,0,0
6977,,Portugal,2/18/20,39.3999,-8.2245,0,0,0
6978,,Qatar,2/18/20,25.3548,51.1839,0,0,0
6979,,Romania,2/18/20,45.9432,24.9668,0,0,0
6980,,Russia,2/18/20,60.0,90.0,2,0,2
6981,,Rwanda,2/18/20,-1.9403,29.8739,0,0,0
6982,,Saint Lucia,2/18/20,13.9094,-60.9789,0,0,0
6983,,Saint Vincent and the Grenadines,2/18/20,12.9843,-61.2872,0,0,0
6984,,San Marino,2/18/20,43.9424,12.4578,0,0,0
6985,,Saudi Arabia,2/18/20,24.0,45.0,0,0,0
6986,,Senegal,2/18/20,14.4974,-14.4524,0,0,0
6987,,Serbia,2/18/20,44.0165,21.0059,0,0,0
6988,,Seychelles,2/18/20,-4.6796,55.492,0,0,0
6989,,Singapore,2/18/20,1.2833,103.8333,81,0,29
6990,,Slovakia,2/18/20,48.669,19.699,0,0,0
6991,,Slovenia,2/18/20,46.1512,14.9955,0,0,0
6992,,Somalia,2/18/20,5.1521,46.1996,0,0,0
6993,,South Africa,2/18/20,-30.5595,22.9375,0,0,0
6994,,Spain,2/18/20,40.0,-4.0,2,0,2
6995,,Sri Lanka,2/18/20,7.0,81.0,1,0,1
6996,,Sudan,2/18/20,12.8628,30.2176,0,0,0
6997,,Suriname,2/18/20,3.9193,-56.0278,0,0,0
6998,,Sweden,2/18/20,63.0,16.0,1,0,0
6999,,Switzerland,2/18/20,46.8182,8.2275,0,0,0
7000,,Taiwan*,2/18/20,23.7,121.0,22,1,2
7001,,Tanzania,2/18/20,-6.369,34.8888,0,0,0
7002,,Thailand,2/18/20,15.0,101.0,35,0,15
7003,,Togo,2/18/20,8.6195,0.8248,0,0,0
7004,,Trinidad and Tobago,2/18/20,10.6918,-61.2225,0,0,0
7005,,Tunisia,2/18/20,34.0,9.0,0,0,0
7006,,Turkey,2/18/20,38.9637,35.2433,0,0,0
7007,,Uganda,2/18/20,1.0,32.0,0,0,0
7008,,Ukraine,2/18/20,48.3794,31.1656,0,0,0
7009,,United Arab Emirates,2/18/20,24.0,54.0,9,0,4
7010,Bermuda,United Kingdom,2/18/20,32.3078,-64.7505,0,0,0
7011,Cayman Islands,United Kingdom,2/18/20,19.3133,-81.2546,0,0,0
7012,Channel Islands,United Kingdom,2/18/20,49.3723,-2.3644,0,0,0
7013,Gibraltar,United Kingdom,2/18/20,36.1408,-5.3536,0,0,0
7014,Isle of Man,United Kingdom,2/18/20,54.2361,-4.5481,0,0,0
7015,Montserrat,United Kingdom,2/18/20,16.7425,-62.1874,0,0,0
7016,,United Kingdom,2/18/20,55.3781,-3.4360000000000004,9,0,8
7017,,Uruguay,2/18/20,-32.5228,-55.7658,0,0,0
7018,,US,2/18/20,37.0902,-95.7129,13,0,3
7019,,Uzbekistan,2/18/20,41.3775,64.5853,0,0,0
7020,,Venezuela,2/18/20,6.4238,-66.5897,0,0,0
7021,,Vietnam,2/18/20,16.0,108.0,16,0,7
7022,,Zambia,2/18/20,-15.4167,28.2833,0,0,0
7023,,Zimbabwe,2/18/20,-20.0,30.0,0,0,0
7024,,Dominica,2/18/20,15.415,-61.371,0,0,0
7025,,Grenada,2/18/20,12.1165,-61.679,0,0,0
7026,,Mozambique,2/18/20,-18.6657,35.5296,0,0,0
7027,,Syria,2/18/20,34.8021,38.9968,0,0,0
7028,,Timor-Leste,2/18/20,-8.8742,125.7275,0,0,0
7029,,Belize,2/18/20,13.1939,-59.5432,0,0,0
7030,,Laos,2/18/20,19.85627,102.495496,0,0,0
7031,,Libya,2/18/20,26.3351,17.228331,0,0,0
7032,,West Bank and Gaza,2/18/20,31.9522,35.2332,0,0,0
7033,,Guinea-Bissau,2/18/20,11.8037,-15.1804,0,0,0
7034,,Mali,2/18/20,17.570692,-3.996166000000001,0,0,0
7035,,Saint Kitts and Nevis,2/18/20,17.357822,-62.782998,0,0,0
7036,,Kosovo,2/18/20,42.602636,20.902977,0,0,0
7037,,Burma,2/18/20,21.9162,95.956,0,0,0
7038,Anguilla,United Kingdom,2/18/20,18.2206,-63.0686,0,0,0
7039,British Virgin Islands,United Kingdom,2/18/20,18.4207,-64.64,0,0,0
7040,Turks and Caicos Islands,United Kingdom,2/18/20,21.69400000000001,-71.7979,0,0,0
7041,,MS Zaandam,2/18/20,0.0,0.0,0,0,0
7042,,Botswana,2/18/20,-22.3285,24.6849,0,0,0
7043,,Burundi,2/18/20,-3.3731,29.9189,0,0,0
7044,,Sierra Leone,2/18/20,8.460555000000001,-11.779889,0,0,0
7045,"Bonaire, Sint Eustatius and Saba",Netherlands,2/18/20,12.1784,-68.2385,0,0,0
7046,,Malawi,2/18/20,-13.254307999999998,34.301525,0,0,0
7047,Falkland Islands (Malvinas),United Kingdom,2/18/20,-51.7963,-59.5236,0,0,0
7048,Saint Pierre and Miquelon,France,2/18/20,46.8852,-56.3159,0,0,0
7049,,South Sudan,2/18/20,6.877000000000002,31.307,0,0,0
7050,,Western Sahara,2/18/20,24.2155,-12.8858,0,0,0
7051,,Sao Tome and Principe,2/18/20,0.18636,6.613081,0,0,0
7052,,Yemen,2/18/20,15.552727,48.516388,0,0,0
7053,,Comoros,2/18/20,-11.6455,43.3333,0,0,0
7054,,Tajikistan,2/18/20,38.861034,71.276093,0,0,0
7055,,Lesotho,2/18/20,-29.609988,28.233608,0,0,0
7056,,Afghanistan,2/19/20,33.0,65.0,0,0,0
7057,,Albania,2/19/20,41.1533,20.1683,0,0,0
7058,,Algeria,2/19/20,28.0339,1.6596,0,0,0
7059,,Andorra,2/19/20,42.5063,1.5218,0,0,0
7060,,Angola,2/19/20,-11.2027,17.8739,0,0,0
7061,,Antigua and Barbuda,2/19/20,17.0608,-61.7964,0,0,0
7062,,Argentina,2/19/20,-38.4161,-63.6167,0,0,0
7063,,Armenia,2/19/20,40.0691,45.0382,0,0,0
7064,Australian Capital Territory,Australia,2/19/20,-35.4735,149.0124,0,0,0
7065,New South Wales,Australia,2/19/20,-33.8688,151.2093,4,0,4
7066,Northern Territory,Australia,2/19/20,-12.4634,130.8456,0,0,0
7067,Queensland,Australia,2/19/20,-28.0167,153.4,5,0,0
7068,South Australia,Australia,2/19/20,-34.9285,138.6007,2,0,2
7069,Tasmania,Australia,2/19/20,-41.4545,145.9707,0,0,0
7070,Victoria,Australia,2/19/20,-37.8136,144.9631,4,0,4
7071,Western Australia,Australia,2/19/20,-31.9505,115.8605,0,0,0
7072,,Austria,2/19/20,47.5162,14.5501,0,0,0
7073,,Azerbaijan,2/19/20,40.1431,47.5769,0,0,0
7074,,Bahamas,2/19/20,25.0343,-77.3963,0,0,0
7075,,Bahrain,2/19/20,26.0275,50.55,0,0,0
7076,,Bangladesh,2/19/20,23.685,90.3563,0,0,0
7077,,Barbados,2/19/20,13.1939,-59.5432,0,0,0
7078,,Belarus,2/19/20,53.7098,27.9534,0,0,0
7079,,Belgium,2/19/20,50.8333,4.0,1,0,1
7080,,Benin,2/19/20,9.3077,2.3158,0,0,0
7081,,Bhutan,2/19/20,27.5142,90.4336,0,0,0
7082,,Bolivia,2/19/20,-16.2902,-63.5887,0,0,0
7083,,Bosnia and Herzegovina,2/19/20,43.9159,17.6791,0,0,0
7084,,Brazil,2/19/20,-14.235,-51.9253,0,0,0
7085,,Brunei,2/19/20,4.5353,114.7277,0,0,0
7086,,Bulgaria,2/19/20,42.7339,25.4858,0,0,0
7087,,Burkina Faso,2/19/20,12.2383,-1.5616,0,0,0
7088,,Cabo Verde,2/19/20,16.5388,-23.0418,0,0,0
7089,,Cambodia,2/19/20,11.55,104.9167,1,0,1
7090,,Cameroon,2/19/20,3.848,11.5021,0,0,0
7091,,Central African Republic,2/19/20,6.6111,20.9394,0,0,0
7092,,Chad,2/19/20,15.4542,18.7322,0,0,0
7093,,Chile,2/19/20,-35.6751,-71.543,0,0,0
7094,Anhui,China,2/19/20,31.8257,117.2264,986,6,413
7095,Beijing,China,2/19/20,40.1824,116.4142,393,4,145
7096,Chongqing,China,2/19/20,30.0572,107.874,560,5,274
7097,Fujian,China,2/19/20,26.0789,117.9874,293,0,112
7098,Gansu,China,2/19/20,37.8099,101.0583,91,2,65
7099,Guangdong,China,2/19/20,23.3417,113.4244,1331,5,606
7100,Guangxi,China,2/19/20,23.8298,108.7881,244,2,86
7101,Guizhou,China,2/19/20,26.8154,106.8748,146,2,70
7102,Hainan,China,2/19/20,19.1959,109.7453,168,4,84
7103,Hebei,China,2/19/20,39.549,116.1306,306,4,152
7104,Heilongjiang,China,2/19/20,47.862,127.7615,470,12,120
7105,Henan,China,2/19/20,33.882,113.614,1262,19,573
7106,Hong Kong,China,2/19/20,22.3,114.2,63,2,5
7107,Hubei,China,2/19/20,30.9756,112.2707,62031,2029,10337
7108,Hunan,China,2/19/20,27.6104,111.7088,1008,4,561
7109,Inner Mongolia,China,2/19/20,44.0935,113.9448,75,0,10
7110,Jiangsu,China,2/19/20,32.9711,119.455,631,0,318
7111,Jiangxi,China,2/19/20,27.614,115.7221,934,1,362
7112,Jilin,China,2/19/20,43.6661,126.1923,90,1,37
7113,Liaoning,China,2/19/20,41.2956,122.6085,121,1,55
7114,Macau,China,2/19/20,22.1667,113.55,10,0,5
7115,Ningxia,China,2/19/20,37.2692,106.1655,71,0,42
7116,Qinghai,China,2/19/20,35.7452,95.9956,18,0,16
7117,Shaanxi,China,2/19/20,35.1917,108.8701,242,0,102
7118,Shandong,China,2/19/20,36.3427,118.1498,544,3,231
7119,Shanghai,China,2/19/20,31.202,121.4491,333,2,186
7120,Shanxi,China,2/19/20,37.5777,112.2922,131,0,68
7121,Sichuan,China,2/19/20,30.6171,102.7103,514,3,188
7122,Tianjin,China,2/19/20,39.3054,117.323,130,3,54
7123,Tibet,China,2/19/20,31.6927,88.0924,1,0,1
7124,Xinjiang,China,2/19/20,41.1129,85.2401,76,1,20
7125,Yunnan,China,2/19/20,24.974,101.487,172,1,60
7126,Zhejiang,China,2/19/20,29.1832,120.0934,1174,0,604
7127,,Colombia,2/19/20,4.5709,-74.2973,0,0,0
7128,,Congo (Brazzaville),2/19/20,-4.0383,21.7587,0,0,0
7129,,Congo (Kinshasa),2/19/20,-4.0383,21.7587,0,0,0
7130,,Costa Rica,2/19/20,9.7489,-83.7534,0,0,0
7131,,Cote d'Ivoire,2/19/20,7.54,-5.5471,0,0,0
7132,,Croatia,2/19/20,45.1,15.2,0,0,0
7133,,Diamond Princess,2/19/20,0.0,0.0,621,0,1
7134,,Cuba,2/19/20,22.0,-80.0,0,0,0
7135,,Cyprus,2/19/20,35.1264,33.4299,0,0,0
7136,,Czechia,2/19/20,49.8175,15.473,0,0,0
7137,Faroe Islands,Denmark,2/19/20,61.8926,-6.9118,0,0,0
7138,Greenland,Denmark,2/19/20,71.7069,-42.6043,0,0,0
7139,,Denmark,2/19/20,56.2639,9.5018,0,0,0
7140,,Djibouti,2/19/20,11.8251,42.5903,0,0,0
7141,,Dominican Republic,2/19/20,18.7357,-70.1627,0,0,0
7142,,Ecuador,2/19/20,-1.8312,-78.1834,0,0,0
7143,,Egypt,2/19/20,26.0,30.0,1,0,0
7144,,El Salvador,2/19/20,13.7942,-88.8965,0,0,0
7145,,Equatorial Guinea,2/19/20,1.5,10.0,0,0,0
7146,,Eritrea,2/19/20,15.1794,39.7823,0,0,0
7147,,Estonia,2/19/20,58.5953,25.0136,0,0,0
7148,,Eswatini,2/19/20,-26.5225,31.4659,0,0,0
7149,,Ethiopia,2/19/20,9.145,40.4897,0,0,0
7150,,Fiji,2/19/20,-17.7134,178.065,0,0,0
7151,,Finland,2/19/20,64.0,26.0,1,0,1
7152,French Guiana,France,2/19/20,3.9339,-53.1258,0,0,0
7153,French Polynesia,France,2/19/20,-17.6797,149.4068,0,0,0
7154,Guadeloupe,France,2/19/20,16.25,-61.5833,0,0,0
7155,Mayotte,France,2/19/20,-12.8275,45.1662,0,0,0
7156,New Caledonia,France,2/19/20,-20.9043,165.618,0,0,0
7157,Reunion,France,2/19/20,-21.1351,55.2471,0,0,0
7158,Saint Barthelemy,France,2/19/20,17.9,-62.8333,0,0,0
7159,St Martin,France,2/19/20,18.0708,-63.0501,0,0,0
7160,Martinique,France,2/19/20,14.6415,-61.0242,0,0,0
7161,,France,2/19/20,46.2276,2.2137,12,1,4
7162,,Gabon,2/19/20,-0.8037,11.6094,0,0,0
7163,,Gambia,2/19/20,13.4432,-15.3101,0,0,0
7164,,Georgia,2/19/20,42.3154,43.3569,0,0,0
7165,,Germany,2/19/20,51.0,9.0,16,0,12
7166,,Ghana,2/19/20,7.9465,-1.0232,0,0,0
7167,,Greece,2/19/20,39.0742,21.8243,0,0,0
7168,,Guatemala,2/19/20,15.7835,-90.2308,0,0,0
7169,,Guinea,2/19/20,9.9456,-9.6966,0,0,0
7170,,Guyana,2/19/20,5.0,-58.75,0,0,0
7171,,Haiti,2/19/20,18.9712,-72.2852,0,0,0
7172,,Holy See,2/19/20,41.9029,12.4534,0,0,0
7173,,Honduras,2/19/20,15.2,-86.2419,0,0,0
7174,,Hungary,2/19/20,47.1625,19.5033,0,0,0
7175,,Iceland,2/19/20,64.9631,-19.0208,0,0,0
7176,,India,2/19/20,21.0,78.0,3,0,3
7177,,Indonesia,2/19/20,-0.7893,113.9213,0,0,0
7178,,Iran,2/19/20,32.0,53.0,2,2,0
7179,,Iraq,2/19/20,33.0,44.0,0,0,0
7180,,Ireland,2/19/20,53.1424,-7.6921,0,0,0
7181,,Israel,2/19/20,31.0,35.0,0,0,0
7182,,Italy,2/19/20,43.0,12.0,3,0,0
7183,,Jamaica,2/19/20,18.1096,-77.2975,0,0,0
7184,,Japan,2/19/20,36.0,138.0,84,1,18
7185,,Jordan,2/19/20,31.24,36.51,0,0,0
7186,,Kazakhstan,2/19/20,48.0196,66.9237,0,0,0
7187,,Kenya,2/19/20,-0.0236,37.9062,0,0,0
7188,,"Korea, South",2/19/20,36.0,128.0,31,0,12
7189,,Kuwait,2/19/20,29.5,47.75,0,0,0
7190,,Kyrgyzstan,2/19/20,41.2044,74.7661,0,0,0
7191,,Latvia,2/19/20,56.8796,24.6032,0,0,0
7192,,Lebanon,2/19/20,33.8547,35.8623,0,0,0
7193,,Liberia,2/19/20,6.4281,-9.4295,0,0,0
7194,,Liechtenstein,2/19/20,47.14,9.55,0,0,0
7195,,Lithuania,2/19/20,55.1694,23.8813,0,0,0
7196,,Luxembourg,2/19/20,49.8153,6.1296,0,0,0
7197,,Madagascar,2/19/20,-18.7669,46.8691,0,0,0
7198,,Malaysia,2/19/20,2.5,112.5,22,0,15
7199,,Maldives,2/19/20,3.2028,73.2207,0,0,0
7200,,Malta,2/19/20,35.9375,14.3754,0,0,0
7201,,Mauritania,2/19/20,21.0079,10.9408,0,0,0
7202,,Mauritius,2/19/20,-20.2,57.5,0,0,0
7203,,Mexico,2/19/20,23.6345,-102.5528,0,0,0
7204,,Moldova,2/19/20,47.4116,28.3699,0,0,0
7205,,Monaco,2/19/20,43.7333,7.4167,0,0,0
7206,,Mongolia,2/19/20,46.8625,103.8467,0,0,0
7207,,Montenegro,2/19/20,42.5,19.3,0,0,0
7208,,Morocco,2/19/20,31.7917,-7.0926,0,0,0
7209,,Namibia,2/19/20,-22.9576,18.4904,0,0,0
7210,,Nepal,2/19/20,28.1667,84.25,1,0,1
7211,Aruba,Netherlands,2/19/20,12.5186,-70.0358,0,0,0
7212,Curacao,Netherlands,2/19/20,12.1696,-68.99,0,0,0
7213,Sint Maarten,Netherlands,2/19/20,18.0425,-63.0548,0,0,0
7214,,Netherlands,2/19/20,52.1326,5.2913,0,0,0
7215,,New Zealand,2/19/20,-40.9006,174.886,0,0,0
7216,,Nicaragua,2/19/20,12.8654,-85.2072,0,0,0
7217,,Niger,2/19/20,17.6078,8.0817,0,0,0
7218,,Nigeria,2/19/20,9.082,8.6753,0,0,0
7219,,North Macedonia,2/19/20,41.6086,21.7453,0,0,0
7220,,Norway,2/19/20,60.472,8.4689,0,0,0
7221,,Oman,2/19/20,21.0,57.0,0,0,0
7222,,Pakistan,2/19/20,30.3753,69.3451,0,0,0
7223,,Panama,2/19/20,8.538,-80.7821,0,0,0
7224,,Papua New Guinea,2/19/20,-6.315,143.9555,0,0,0
7225,,Paraguay,2/19/20,-23.4425,-58.4438,0,0,0
7226,,Peru,2/19/20,-9.19,-75.0152,0,0,0
7227,,Philippines,2/19/20,13.0,122.0,3,1,1
7228,,Poland,2/19/20,51.9194,19.1451,0,0,0
7229,,Portugal,2/19/20,39.3999,-8.2245,0,0,0
7230,,Qatar,2/19/20,25.3548,51.1839,0,0,0
7231,,Romania,2/19/20,45.9432,24.9668,0,0,0
7232,,Russia,2/19/20,60.0,90.0,2,0,2
7233,,Rwanda,2/19/20,-1.9403,29.8739,0,0,0
7234,,Saint Lucia,2/19/20,13.9094,-60.9789,0,0,0
7235,,Saint Vincent and the Grenadines,2/19/20,12.9843,-61.2872,0,0,0
7236,,San Marino,2/19/20,43.9424,12.4578,0,0,0
7237,,Saudi Arabia,2/19/20,24.0,45.0,0,0,0
7238,,Senegal,2/19/20,14.4974,-14.4524,0,0,0
7239,,Serbia,2/19/20,44.0165,21.0059,0,0,0
7240,,Seychelles,2/19/20,-4.6796,55.492,0,0,0
7241,,Singapore,2/19/20,1.2833,103.8333,84,0,34
7242,,Slovakia,2/19/20,48.669,19.699,0,0,0
7243,,Slovenia,2/19/20,46.1512,14.9955,0,0,0
7244,,Somalia,2/19/20,5.1521,46.1996,0,0,0
7245,,South Africa,2/19/20,-30.5595,22.9375,0,0,0
